person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
-0.43804839040631927,-0.06628334531284763,2,-0.18785537075213354,3,3,0.855909861809774,2.132074663497242,0,0.6535885444480426,0,-0.44501403833332
-0.2768852903772232,1.1253217893650032,3,-1.1664787358217379,3,1,-0.2513714948767041,-0.44763138210842557,0,-1.0321834606144626,0,-0.6917005120212727
-0.7603745904645114,1.1443570151585791,3,-1.1664787358217379,4,2,-0.2513714948767041,0.7205373932601788,0,-1.0321834606144626,0,-0.6917005120212727
-0.7603745904645114,-0.06628334531284763,0,-0.18785537075213354,5,0,-0.37791793564087306,-0.6845100504470595,0,-0.4702594589269609,0,-0.44501403833332
-0.5992114904354153,-0.06628334531284763,0,0.7907679943174708,4,0,-0.8841036986975488,-0.6845100504470595,0,-1.0321834606144626,0,-0.44501403833332
-0.7603745904645114,1.2204979183328828,3,-0.43251121201953463,3,1,-0.2513714948767041,0.3181681484109928,0,-1.0321834606144626,0,-0.6917005120212727
-0.2768852903772232,-0.06628334531284763,0,1.2800796768522729,0,0,0.22317765798892938,-0.006323178080286266,0,0.09166454276054084,0,-0.6917005120212727
-0.43804839040631927,1.3156740473007622,3,1.035423835584872,5,1,-0.2513714948767041,-0.006323178080286266,0,-1.0321834606144626,0,-0.6917005120212727
-0.7603745904645114,-0.06628334531284763,0,0.5461121530500697,3,2,-0.4095545458319153,0.6653738677566614,0,-0.5639134592082111,0,-0.44501403833332
-0.9215376904936073,-0.180494700074303,0,0.30145631178266863,1,3,-0.18809827449461966,1.2656828217655276,1,-0.18929745808321002,0,-0.9383869857092254
-0.9215376904936073,-0.180494700074303,0,0.30145631178266863,4,4,2.437740371361886,1.7491748982375328,1,2.5266685500730484,0,-0.6917005120212727
-0.5992114904354153,1.247147234443889,3,0.7907679943174708,0,3,-0.2513714948767041,1.616133454376109,1,-1.0321834606144626,0,-0.9383869857092254
-0.5992114904354153,-0.06628334531284763,0,-0.43251121201953463,1,0,-0.014096918443887383,-1.450309580966478,0,-0.18929745808321002,0,-0.9383869857092254
-0.9215376904936073,-0.06628334531284763,0,0.30145631178266863,1,3,-1.1371965802258868,1.1196617248444523,0,-1.2194914611769632,1,-0.9383869857092254
-0.9215376904936073,-0.06628334531284763,0,-0.6771670532869357,5,2,0.4762705395172673,0.9217220156847716,0,0.2789725433230416,1,-0.9383869857092254
-0.43804839040631927,-0.06628334531284763,0,1.035423835584872,1,3,0.46045223442174615,1.2819073880900917,0,0.2789725433230416,0,-0.6917005120212727
-0.43804839040631927,-0.06628334531284763,0,-0.18785537075213354,2,1,-1.2004698006079713,-0.006323178080286266,0,-1.3131454614582136,0,-0.44501403833332
-0.2768852903772232,2.242689543447908,3,-0.6771670532869357,4,3,-0.2513714948767041,1.4960716635743354,1,-1.2194914611769632,1,-0.44501403833332
-0.9215376904936073,-0.6830246610247066,3,-0.9218228945543367,1,1,-0.2434623423289436,0.5453120769548879,1,0.9345505452917937,0,-0.9383869857092254
-0.9215376904936073,-0.3403905967403405,3,0.30145631178266863,1,1,-0.2434623423289436,-0.3275695913066526,0,-0.0019894575207092765,0,-0.9383869857092254
-1.0827007905227035,-0.3023201451531887,3,0.05680047051526755,0,0,-0.2395077660550633,-1.5703713717682513,0,-0.09564345780195965,0,-0.9383869857092254
-0.9215376904936073,-0.22617924197888511,3,-0.18785537075213354,4,2,-0.2395077660550633,0.6653738677566614,0,-0.18929745808321002,0,-0.6917005120212727
-0.7603745904645114,-0.06493184428150374,0,-0.18785537075213354,1,0,0.38136070894414054,-1.3302477901647047,0,0.1853185430417912,0,-0.9383869857092254
-0.7603745904645114,0.2306661770669363,3,0.5461121530500697,0,0,-0.23555318978118303,-1.2069410860980188,0,-0.6575674594894614,0,-0.9383869857092254
-0.5992114904354153,0.36391275762196756,3,0.30145631178266863,2,0,-0.23555318978118303,-0.006323178080286266,0,-0.6575674594894614,0,-0.9383869857092254
-1.0827007905227035,-0.778200789992586,3,-1.1664787358217379,1,0,-0.23159861350730274,-1.0090013769383386,1,1.4964745469792955,0,-0.6917005120212727
-0.43804839040631927,-0.06445596363666434,0,-0.9218228945543367,2,0,-0.2513714948767041,-1.1355529942699374,0,-0.37660545864571054,0,-0.9383869857092254
-0.7603745904645114,-0.6830246610247066,3,-0.18785537075213354,1,2,-0.23159861350730274,0.5420671636899752,0,0.9345505452917937,0,-0.6917005120212727
-1.0827007905227035,-0.06445596363666434,0,-0.9218228945543367,1,2,-0.7259206477423377,0.4933934647162832,0,-0.844875460051962,1,-0.6917005120212727
-1.0827007905227035,-0.06437982273349004,0,0.30145631178266863,1,0,0.5711803700903939,-1.0090013769383386,0,0.3726265436042917,0,-0.6917005120212727
-0.7603745904645114,-0.06437982273349004,0,-0.18785537075213354,0,0,2.2044203712029495,-1.0090013769383386,0,1.9647445483855468,0,-0.6917005120212727
-0.2768852903772232,-0.18810879039173334,3,0.30145631178266863,2,2,-0.22764403723342247,0.603720515723318,0,-0.18929745808321002,0,-0.44501403833332
-0.5992114904354153,-0.10245027432064183,3,-0.9218228945543367,0,3,-0.22764403723342247,2.031482352284946,1,-0.37660545864571054,1,-0.6917005120212727
-0.2768852903772232,-0.06437982273349004,0,1.035423835584872,3,1,-0.2513714948767041,0.15592248516535326,0,-0.37660545864571054,0,-0.9383869857092254
-0.9215376904936073,-0.06437982273349004,0,0.30145631178266863,4,0,0.0649946070337182,-1.6287798105366815,0,-0.09564345780195965,0,-0.6917005120212727
-0.43804839040631927,-0.6068837578504029,3,-0.18785537075213354,5,1,-0.2197348846856619,0.38955624023907437,0,0.6535885444480426,0,-0.44501403833332
-0.5992114904354153,-0.06437982273349004,0,-0.6771670532869357,5,0,-0.5677375967871265,-1.6936780758349375,0,-0.6575674594894614,0,-0.9383869857092254
-0.2768852903772232,-0.4926724030889476,3,-1.1664787358217379,5,0,-0.2197348846856619,-1.4243502748471757,0,0.2789725433230416,0,-0.44501403833332
-0.5992114904354153,-0.474703149939812,3,-1.1664787358217379,3,1,-0.2197348846856619,0.11373861272148673,0,0.2789725433230416,0,-0.9383869857092254
-0.7603745904645114,-0.20714401618530923,3,0.5461121530500697,4,2,-0.2197348846856619,0.6815984340812251,0,-0.18929745808321002,1,-0.6917005120212727
-0.5992114904354153,-0.06437982273349004,0,0.7907679943174708,0,1,1.0140929127649851,-0.2042628872399663,0,0.8408965450105433,0,-0.6917005120212727
-0.9215376904936073,1.6012024342044007,3,-0.6771670532869357,1,0,-0.2197348846856619,-1.3042884840454025,0,-1.125837460895713,0,-0.6917005120212727
-1.0827007905227035,-0.7743937448338708,3,-0.9218228945543367,1,0,-0.21182573213790135,-1.1420428207997628,1,1.4964745469792955,0,-0.44501403833332
-0.7603745904645114,-0.6830246610247066,3,0.05680047051526755,3,0,-0.21182573213790135,-1.1355529942699374,0,1.0282045455730442,0,-0.44501403833332
-0.7603745904645114,-0.06437982273349004,0,-0.9218228945543367,3,2,0.0017213866516337345,0.7172924799952661,0,-0.18929745808321002,1,-0.6917005120212727
-0.5992114904354153,-0.06437982273349004,2,0.7907679943174708,4,2,-0.4886460713095209,0.7172924799952661,0,-0.6575674594894614,1,-0.9383869857092254
-0.43804839040631927,-0.06437982273349004,0,0.05680047051526755,0,2,0.855909861809774,-1.6255348972717687,0,0.6535885444480426,0,-0.6917005120212727
-0.7603745904645114,-0.06437982273349004,0,0.5461121530500697,5,0,-0.8841036986975488,-1.1615123003892398,0,-1.0321834606144626,0,-0.6917005120212727
-1.0827007905227035,-0.6259189836439789,3,-0.18785537075213354,4,1,-0.21182573213790135,-0.006323178080286266,0,0.747242544729293,0,-0.9383869857092254
-0.7603745904645114,-0.06418947047555427,0,0.05680047051526755,1,1,0.38136070894414054,-0.08744600970310602,0,0.1853185430417912,0,-0.44501403833332
-0.9215376904936073,-0.06268568763786178,2,-0.18785537075213354,5,2,-0.4095545458319153,0.7594763524391321,0,-0.5639134592082111,1,-0.9383869857092254
-0.43804839040631927,0.07838437071832915,3,0.30145631178266863,1,2,-0.21182573213790135,0.8438440973268646,1,-0.4702594589269609,1,-0.44501403833332
-0.5992114904354153,-0.061010587768027105,0,-0.6771670532869357,3,1,-0.5677375967871265,-0.262671326008397,0,-0.6575674594894614,0,-0.9383869857092254
-0.2768852903772232,-0.06076312983271062,0,0.5461121530500697,3,1,-0.8208304783154644,-0.006323178080286266,0,-0.9385294603332123,0,-0.44501403833332
-0.7603745904645114,-0.7591655641990102,3,-0.18785537075213354,1,1,-0.20391657959014078,-0.3308145045715653,1,1.402820546698045,0,-0.44501403833332
-0.43804839040631927,-0.6830246610247066,3,-1.1664787358217379,2,0,-0.20391657959014078,-0.6845100504470595,1,1.0282045455730442,0,-0.6917005120212727
-0.9215376904936073,-0.3971155696051966,3,0.30145631178266863,1,1,-0.20391657959014078,-0.006323178080286266,0,0.09166454276054084,0,-0.44501403833332
-1.0827007905227035,-0.3023201451531887,3,0.05680047051526755,0,0,-0.20391657959014078,-0.6845100504470595,0,-0.0019894575207092765,0,-0.44501403833332
-0.5992114904354153,0.3258423060348158,3,-0.18785537075213354,2,0,-0.20391657959014078,-1.0154912034681642,0,-0.6575674594894614,0,-0.9383869857092254
-0.9215376904936073,-0.05691801422240829,0,-0.18785537075213354,0,2,0.0017213866516337345,0.00665647497936462,0,-0.18929745808321002,0,-0.44501403833332
-1.0827007905227035,-0.056461168803362466,0,0.05680047051526755,1,1,0.855909861809774,0.15592248516535326,0,0.6535885444480426,0,-0.44501403833332
-0.9215376904936073,-0.1705963826616435,0,0.30145631178266863,5,3,0.0649946070337182,1.1618455972883182,1,0.09166454276054084,1,-0.9383869857092254
-0.5992114904354153,-0.16960655092037757,2,0.30145631178266863,0,4,0.855909861809774,1.7491748982375328,1,0.8408965450105433,0,-0.44501403833332
-0.43804839040631927,-0.05486220983670209,0,1.035423835584872,4,1,0.6977268108545629,0.4576994188022427,0,0.4662805438855421,0,-0.9383869857092254
-0.2768852903772232,-0.6601823900724155,3,-0.18785537075213354,4,2,-0.19996200331626052,0.8049051381479113,0,0.9345505452917937,0,-0.6917005120212727
-0.2768852903772232,0.21353447385271798,3,0.30145631178266863,0,0,-0.19600742704238022,-1.3042884840454025,0,-0.5639134592082111,0,-0.6917005120212727
-1.0827007905227035,-0.6830246610247066,3,0.05680047051526755,1,0,-0.18809827449461966,-1.6158001574770304,0,1.0282045455730442,0,-0.6917005120212727
-0.7603745904645114,-0.05486220983670209,0,0.5461121530500697,1,0,1.6468251165858299,-1.0090013769383386,0,1.402820546698045,0,-0.9383869857092254
-0.5992114904354153,-0.05486220983670209,0,-1.1664787358217379,5,1,-0.5677375967871265,-0.35677381069086767,0,-0.6575674594894614,0,-0.44501403833332
-0.5992114904354153,-0.6601823900724155,3,-0.6771670532869357,5,2,-0.18809827449461966,0.7205373932601788,0,0.9345505452917937,0,-0.6917005120212727
-1.0827007905227035,-0.6449542094375548,3,-0.6771670532869357,0,3,-0.18809827449461966,1.8692366890393064,1,0.8408965450105433,1,-0.44501403833332
-0.43804839040631927,-0.05486220983670209,0,1.035423835584872,3,0,1.6468251165858299,-0.8175514943084838,0,1.402820546698045,0,-0.44501403833332
-0.9215376904936073,-0.6449542094375548,3,-0.43251121201953463,1,1,-0.18809827449461966,0.15592248516535326,0,0.8408965450105433,0,-0.44501403833332
-0.5992114904354153,-0.05486220983670209,0,0.05680047051526755,5,1,1.6468251165858299,0.15592248516535326,0,1.402820546698045,0,-0.6917005120212727
-0.7603745904645114,-0.05486220983670209,0,-0.6771670532869357,4,1,0.0649946070337182,-0.136119708676798,0,-0.09564345780195965,0,-0.9383869857092254
-0.43804839040631927,-0.05486220983670209,0,0.30145631178266863,5,5,0.22317765798892938,-0.006323178080286266,0,-0.0019894575207092765,1,-0.6917005120212727
-0.7603745904645114,-0.05486220983670209,0,0.7907679943174708,1,0,-0.362099630545352,-1.1420428207997628,0,-0.4702594589269609,0,-0.9383869857092254
-1.0827007905227035,-0.05486220983670209,0,-0.6771670532869357,4,1,0.0649946070337182,-0.136119708676798,0,-0.09564345780195965,0,-0.9383869857092254
-0.43804839040631927,-0.6068837578504029,3,0.7907679943174708,4,3,-0.18809827449461966,-0.006323178080286266,0,0.747242544729293,0,-0.44501403833332
-0.43804839040631927,-0.05486220983670209,0,-0.6771670532869357,2,1,1.6468251165858299,-0.3308145045715653,0,1.402820546698045,0,-0.9383869857092254
-0.5992114904354153,-0.5878485320568271,3,-0.43251121201953463,5,2,-0.18809827449461966,0.603720515723318,0,0.6535885444480426,1,-0.44501403833332
-0.7603745904645114,-0.05486220983670209,0,0.5461121530500697,3,0,0.01753969174715485,-1.6287798105366815,0,-0.18929745808321002,0,-0.44501403833332
-1.0827007905227035,-0.05486220983670209,0,0.05680047051526755,0,1,0.2548142681799716,-0.006323178080286266,0,0.09166454276054084,0,-0.44501403833332
-0.2768852903772232,-0.5695747152949943,3,1.2800796768522729,3,1,-0.18809827449461966,0.15592248516535326,0,0.5599345441667924,0,-0.6917005120212727
-0.43804839040631927,-0.5688133062632512,3,1.035423835584872,4,4,-0.18809827449461966,2.4760354695779987,0,0.5599345441667924,1,-0.44501403833332
-0.9215376904936073,-0.05486220983670209,0,0.30145631178266863,3,0,0.19154104779788714,-1.6287798105366815,0,-0.0019894575207092765,0,-0.9383869857092254
-0.7603745904645114,-0.6830246610247066,3,-0.9218228945543367,1,0,-0.18809827449461966,-0.006323178080286266,1,1.0282045455730442,0,-0.6917005120212727
-0.5992114904354153,-0.5669097836838936,3,-0.43251121201953463,1,1,-0.18809827449461966,0.08128948007235894,0,0.5599345441667924,0,-0.44501403833332
-0.7603745904645114,-0.05486220983670209,0,0.5461121530500697,4,0,-0.44119115602295755,-1.0868792952962456,0,-0.5639134592082111,0,-0.44501403833332
-0.9215376904936073,-0.47363717729537175,3,-1.1664787358217379,1,0,-0.18809827449461966,-0.6715303973874085,0,0.2789725433230416,0,-0.9383869857092254
-0.9215376904936073,-0.05486220983670209,0,0.30145631178266863,5,0,-0.18809827449461966,-1.2069410860980188,0,-0.37660545864571054,0,-0.44501403833332
-0.9215376904936073,-0.05486220983670209,2,0.30145631178266863,1,3,-0.09318844392149297,-0.006323178080286266,0,-0.2829514583644602,0,-0.44501403833332
-0.9215376904936073,-0.05486220983670209,0,0.30145631178266863,3,1,0.855909861809774,-0.006323178080286266,0,0.6535885444480426,0,-0.6917005120212727
-0.9215376904936073,-0.05486220983670209,0,-0.6771670532869357,3,0,0.38136070894414054,-1.0868792952962456,0,0.1853185430417912,0,-0.6917005120212727
-0.2768852903772232,-0.05486220983670209,0,1.2800796768522729,3,0,0.0649946070337182,-1.3302477901647047,0,-0.09564345780195965,0,-0.9383869857092254
-0.2768852903772232,-0.5783309191600391,3,1.2800796768522729,0,3,-0.18809827449461966,2.031482352284946,1,0.6535885444480426,0,-0.44501403833332
-0.9215376904936073,-0.05486220983670209,0,0.30145631178266863,1,0,-0.8050121732199432,-1.8137398666367106,0,-0.9385294603332123,0,-0.9383869857092254
-0.9215376904936073,-0.45460195150179583,3,-0.43251121201953463,3,2,-0.18809827449461966,1.0839676789304111,0,0.2789725433230416,0,-0.44501403833332
-0.2768852903772232,-0.05486220983670209,0,1.2800796768522729,2,1,0.0649946070337182,-0.5709380861751119,0,-0.09564345780195965,0,-0.6917005120212727
-0.9215376904936073,-0.05486220983670209,0,0.30145631178266863,1,0,-0.9315586139841122,-1.8137398666367106,0,-1.0321834606144626,0,-0.44501403833332
-0.43804839040631927,-0.05486220983670209,0,1.035423835584872,1,1,2.437740371361886,0.15592248516535326,0,2.1520525489480478,0,-0.9383869857092254
-0.5992114904354153,-0.05486220983670209,0,0.7907679943174708,5,1,-0.5202826815005631,0.15592248516535326,0,-0.6575674594894614,0,-0.44501403833332
-0.5992114904354153,-0.39749627412106814,3,-0.9218228945543367,1,0,-0.18809827449461966,-1.0090013769383386,0,0.1853185430417912,0,-0.6917005120212727
-0.7603745904645114,-0.5117076288825235,3,0.05680047051526755,4,2,-0.18809827449461966,0.9022525360952948,1,0.4662805438855421,0,-0.9383869857092254
-1.0827007905227035,-0.05486220983670209,0,0.05680047051526755,5,4,-0.7575572579333799,-0.006323178080286266,0,-0.844875460051962,1,-0.44501403833332
-0.2768852903772232,-0.35942582253391636,3,-0.6771670532869357,5,1,-0.18809827449461966,0.2662495361723881,0,0.09166454276054084,0,-0.44501403833332
-0.9215376904936073,-0.05486220983670209,0,-0.6771670532869357,3,2,-0.18809827449461966,0.5582917300145394,0,-0.37660545864571054,1,-0.44501403833332
-0.2768852903772232,-0.3403905967403405,3,-0.18785537075213354,0,1,-0.18809827449461966,0.035860694363579686,0,-0.0019894575207092765,0,-0.9383869857092254
-0.2768852903772232,-0.3023201451531887,3,-0.6771670532869357,2,2,-0.18809827449461966,1.2040294697321847,0,-0.0019894575207092765,1,-0.6917005120212727
-0.9215376904936073,-0.05486220983670209,0,0.30145631178266863,4,1,-0.10109759646925352,-0.006323178080286266,0,-0.2829514583644602,0,-0.44501403833332
-0.43804839040631927,-0.3023201451531887,3,0.30145631178266863,3,2,-0.18809827449461966,0.7172924799952661,0,-0.0019894575207092765,0,-0.6917005120212727
-0.2768852903772232,-0.41653149991464405,3,-1.1664787358217379,3,4,-0.18809827449461966,1.1326413779041031,1,0.1853185430417912,1,-0.6917005120212727
-0.2768852903772232,-0.27757435162154004,3,1.035423835584872,0,1,-0.18809827449461966,0.3181681484109928,0,-0.09564345780195965,0,-0.6917005120212727
-0.9215376904936073,-0.2752901245263109,3,0.30145631178266863,4,2,-0.18809827449461966,0.31167832188116734,0,-0.09564345780195965,1,-0.6917005120212727
-0.2768852903772232,-0.2643258344692112,3,0.7907679943174708,3,2,-0.18809827449461966,0.9671508013935509,0,-0.09564345780195965,1,-0.9383869857092254
-0.5992114904354153,-0.05486220983670209,2,-1.1664787358217379,2,0,1.2671857942933231,-0.6715303973874085,0,1.0282045455730442,0,-0.44501403833332
-0.7603745904645114,-0.2642496935660369,3,-0.6771670532869357,1,0,-0.18809827449461966,-1.5703713717682513,0,-0.09564345780195965,0,-0.6917005120212727
-0.7603745904645114,-0.36894343543070435,3,-1.1664787358217379,3,3,-0.18809827449461966,1.9081756482182601,1,0.09166454276054084,1,-0.6917005120212727
-0.9215376904936073,-0.05486220983670209,0,-0.43251121201953463,4,0,0.0649946070337182,-0.6715303973874085,0,-0.09564345780195965,0,-0.44501403833332
-0.9215376904936073,-0.05486220983670209,0,-0.6771670532869357,0,0,-0.8841036986975488,-0.006323178080286266,0,-1.0321834606144626,0,-0.9383869857092254
-0.5992114904354153,-0.05486220983670209,0,0.7907679943174708,4,5,1.6468251165858299,2.635036219558725,0,1.402820546698045,1,-0.6917005120212727
-0.2768852903772232,-0.3213553709467646,3,-0.6771670532869357,5,3,-0.18809827449461966,2.3494838522463994,1,-0.0019894575207092765,1,-0.44501403833332
-0.43804839040631927,-0.05486220983670209,0,0.05680047051526755,0,0,0.3180874885620561,-0.006323178080286266,0,0.09166454276054084,0,-0.44501403833332
-0.43804839040631927,-0.05486220983670209,0,1.035423835584872,0,1,-0.28696268134162667,-0.006323178080286266,0,-0.4702594589269609,0,-0.6917005120212727
-0.43804839040631927,-0.20714401618530923,3,-1.1664787358217379,1,2,-0.18809827449461966,0.8795381432409056,0,-0.18929745808321002,0,-0.6917005120212727
-0.9215376904936073,-0.20714401618530923,3,-0.6771670532869357,5,0,-0.18809827449461966,-1.0154912034681642,0,-0.18929745808321002,0,-0.9383869857092254
-0.43804839040631927,-0.05486220983670209,0,-0.43251121201953463,1,2,-1.04228674965276,0.7984153116180859,0,-1.125837460895713,0,-0.9383869857092254
-0.2768852903772232,-0.20714401618530923,3,1.2800796768522729,3,0,-0.18809827449461966,-0.6715303973874085,0,-0.18929745808321002,0,-0.6917005120212727
-0.2768852903772232,-0.05486220983670209,0,1.2800796768522729,3,0,-0.9631952241751545,-1.0803894687664202,0,-1.0321834606144626,0,-0.44501403833332
-0.7603745904645114,-0.18810879039173334,3,-0.43251121201953463,0,1,-0.18809827449461966,-0.006323178080286266,0,-0.18929745808321002,0,-0.9383869857092254
-0.5992114904354153,-0.05486220983670209,0,0.7907679943174708,4,2,0.28645087837101385,0.9022525360952948,0,0.09166454276054084,0,-0.44501403833332
-0.9215376904936073,-0.05486220983670209,0,-0.6771670532869357,1,0,0.713545115950084,-0.9765522442892107,0,0.4662805438855421,0,-0.9383869857092254
-0.5992114904354153,-0.05486220983670209,0,-1.1664787358217379,3,2,0.855909861809774,0.7984153116180859,0,0.6535885444480426,0,-0.44501403833332
-0.43804839040631927,-0.11196788721742977,3,1.035423835584872,3,2,-0.18809827449461966,0.9671508013935509,0,-0.2829514583644602,1,-0.6917005120212727
-0.7603745904645114,-0.11196788721742977,3,-1.1664787358217379,5,0,-0.18809827449461966,-1.1420428207997628,0,-0.2829514583644602,0,-0.6917005120212727
-0.2768852903772232,-0.05486220983670209,0,0.30145631178266863,2,1,2.2795573204066746,0.1461877453706151,0,1.9647445483855468,0,-0.44501403833332
-0.43804839040631927,-0.11196788721742977,3,-0.9218228945543367,5,0,-0.18809827449461966,-1.2069410860980188,0,-0.2829514583644602,0,-0.9383869857092254
-0.5992114904354153,-0.16907356459815745,0,1.035423835584872,3,2,-0.4886460713095209,0.6588840412268354,1,-0.5639134592082111,1,-0.44501403833332
-0.5992114904354153,-0.05486220983670209,0,0.7907679943174708,0,1,-0.4095545458319153,-0.006323178080286266,0,-0.5639134592082111,0,-0.6917005120212727
-0.43804839040631927,-0.05486220983670209,0,-1.1664787358217379,1,3,2.437740371361886,0.9282118422145971,0,2.1520525489480478,0,-0.9383869857092254
-0.5992114904354153,-0.11196788721742977,3,0.5461121530500697,4,0,-0.18809827449461966,-1.5703713717682513,0,-0.2829514583644602,0,-0.6917005120212727
-0.2768852903772232,-0.05486220983670209,0,-0.43251121201953463,2,2,-0.915740308888591,0.3343927147355564,0,-1.0321834606144626,1,-0.44501403833332
-0.2768852903772232,-0.053034828160518806,0,-0.9218228945543367,2,0,-0.8524670885065067,-1.6287798105366815,0,-0.9385294603332123,0,-0.6917005120212727
-0.9215376904936073,-0.07389743563027798,3,-1.1664787358217379,3,2,-0.18809827449461966,0.7984153116180859,0,-0.2829514583644602,1,-0.9383869857092254
-0.9215376904936073,-0.05234956003195007,0,-1.1664787358217379,0,0,0.0649946070337182,-1.6158001574770304,0,-0.09564345780195965,0,-0.6917005120212727
-0.7603745904645114,-0.05200692596766571,0,0.5461121530500697,3,1,0.38136070894414054,-0.35677381069086767,0,0.1853185430417912,0,-0.9383869857092254
-0.9215376904936073,-0.07382129472710368,3,0.05680047051526755,1,3,-0.18809827449461966,1.4960716635743354,0,-0.2829514583644602,1,-0.44501403833332
-0.2768852903772232,-0.05143586919385843,2,-0.18785537075213354,2,2,-0.5954196307042885,0.7854356585584344,0,-0.7512214597707118,1,-0.9383869857092254
-0.7603745904645114,-0.05126455216171625,0,0.5461121530500697,5,1,-0.2513714948767041,-0.08744600970310602,0,-0.37660545864571054,0,-0.9383869857092254
-0.43804839040631927,-0.05105516467798691,0,-0.43251121201953463,5,0,2.7936522360111105,-0.6845100504470595,0,2.433014549791798,0,-0.44501403833332
-0.7603745904645114,-0.05105516467798691,1,-1.1664787358217379,0,1,-0.7575572579333799,0.4933934647162832,0,-0.844875460051962,0,-0.44501403833332
-0.2768852903772232,-0.016715617346376003,3,-0.43251121201953463,5,0,-0.18809827449461966,-1.1355529942699374,0,-0.37660545864571054,0,-0.6917005120212727
-0.5992114904354153,0.0022434675440255866,3,-1.1664787358217379,2,0,-0.18809827449461966,-0.006323178080286266,0,-0.37660545864571054,0,-0.9383869857092254
-0.7603745904645114,-0.09293266142385388,3,-0.6771670532869357,4,3,-0.18809827449461966,1.242968428911138,1,-0.2829514583644602,0,-0.9383869857092254
-0.5992114904354153,0.04031391913117737,3,-0.6771670532869357,5,0,-0.18809827449461966,-1.0154912034681642,0,-0.4702594589269609,0,-0.6917005120212727
-0.2768852903772232,0.057940538216028646,3,-0.18785537075213354,4,3,-0.18809827449461966,2.031482352284946,0,-0.4702594589269609,0,-0.9383869857092254
-0.43804839040631927,-0.04915164209862932,0,-1.1664787358217379,1,2,1.2671857942933231,0.4933934647162832,0,1.0282045455730442,1,-0.44501403833332
-0.9215376904936073,-0.047248119519271735,0,0.30145631178266863,4,1,0.1440861325113238,-0.3308145045715653,0,-0.0019894575207092765,0,-0.9383869857092254
-0.2768852903772232,-0.047248119519271735,2,-1.1664787358217379,5,1,1.6468251165858299,-0.4508762953733389,0,1.402820546698045,0,-0.6917005120212727
-0.9215376904936073,0.14500766099584478,3,-0.6771670532869357,3,0,-0.18809827449461966,-1.450309580966478,0,-0.5639134592082111,0,-0.44501403833332
-0.5992114904354153,0.17356049968620862,3,-0.9218228945543367,1,1,-0.18809827449461966,0.5453120769548879,0,-0.5639134592082111,0,-0.44501403833332
-0.43804839040631927,0.24208731254308183,3,-1.1664787358217379,0,2,-0.18809827449461966,0.8016602248829986,0,-0.5639134592082111,1,-0.6917005120212727
-0.2768852903772232,0.45908888658984703,3,0.7907679943174708,4,2,-0.18809827449461966,-0.006323178080286266,0,-0.7512214597707118,0,-0.9383869857092254
-0.5992114904354153,0.649441144525606,3,0.7907679943174708,3,2,-0.18809827449461966,0.6653738677566614,0,-0.844875460051962,0,-0.44501403833332
-0.9215376904936073,-0.04534459693991415,0,0.05680047051526755,1,1,-0.37791793564087306,-0.006323178080286266,0,-0.5639134592082111,0,-0.6917005120212727
-0.9215376904936073,-0.04534459693991415,0,-0.43251121201953463,1,2,-0.4095545458319153,-0.006323178080286266,0,-0.5639134592082111,0,-0.9383869857092254
-0.7603745904645114,1.2204979183328828,3,-1.1664787358217379,3,0,-0.18809827449461966,-0.006323178080286266,0,-1.0321834606144626,0,-0.44501403833332
-0.7603745904645114,0.6551517122636787,3,-0.43251121201953463,3,3,-0.18809827449461966,1.242968428911138,1,-0.9385294603332123,0,-0.9383869857092254
-0.2768852903772232,1.4108501762686416,3,0.05680047051526755,5,1,-0.18809827449461966,0.4933934647162832,0,-1.0321834606144626,0,-0.9383869857092254
-0.2768852903772232,-0.9114473705476173,3,-0.6771670532869357,0,2,-0.17227996939909856,1.0580083728111087,1,2.8076305509167994,0,-0.6917005120212727
-0.7603745904645114,-0.9114473705476173,3,-0.6771670532869357,2,2,-0.17227996939909856,-0.006323178080286266,1,2.8076305509167994,1,-0.6917005120212727
-0.5992114904354153,-0.04431669474706105,0,-0.18785537075213354,0,0,-1.1213782751303656,-1.1355529942699374,0,-1.2194914611769632,0,-0.9383869857092254
-0.43804839040631927,-0.9114473705476173,3,-0.43251121201953463,5,2,-0.17227996939909856,-0.23671201988909465,1,2.8076305509167994,0,-0.9383869857092254
-0.2768852903772232,-0.8886050995953262,3,-1.1664787358217379,0,1,-0.17227996939909856,-0.3308145045715653,1,2.5266685500730484,0,-0.9383869857092254
-0.7603745904645114,-0.04344107436055655,0,0.5461121530500697,5,0,-1.1253328514042458,-1.6936780758349375,0,-1.2194914611769632,0,-0.6917005120212727
-0.9215376904936073,-0.04344107436055655,2,-0.9218228945543367,5,0,-0.8841036986975488,-1.3789214891383967,0,-1.0321834606144626,0,-0.9383869857092254
-0.5992114904354153,-0.15660549170336524,0,0.5461121530500697,3,3,0.05313087821207737,1.4830920105146845,1,-0.0019894575207092765,0,-0.9383869857092254
-0.43804839040631927,-0.04115684726532745,0,0.7907679943174708,2,0,0.46045223442174615,-1.1355529942699374,0,0.2789725433230416,0,-0.6917005120212727
-0.9215376904936073,-0.03963402920184138,0,0.5461121530500697,0,1,2.437740371361886,0.11373861272148673,0,2.0583985486667973,0,-0.44501403833332
